,Bandit,Reward,Algorithm
5510,3,4.395830031887234,Epsilon Greedy
5511,3,4.429625605853968,Epsilon Greedy
5512,3,3.9767589383033233,Epsilon Greedy
5513,3,3.062190969737252,Epsilon Greedy
5514,3,5.45218184362416,Epsilon Greedy
5515,3,3.957517444180422,Epsilon Greedy
5516,3,4.637976898214885,Epsilon Greedy
5517,3,4.784739155336608,Epsilon Greedy
5518,3,3.686928156673888,Epsilon Greedy
5519,3,3.2894964896663654,Epsilon Greedy
5520,3,4.942698909418798,Epsilon Greedy
5521,3,5.293135271925729,Epsilon Greedy
5522,3,4.458557471493242,Epsilon Greedy
5523,3,5.531351278222323,Epsilon Greedy
5524,3,2.594101097381177,Epsilon Greedy
5525,3,4.689356030062536,Epsilon Greedy
5526,3,3.9298031985041413,Epsilon Greedy
5527,3,2.3504802867913916,Epsilon Greedy
5528,3,2.77106138073819,Epsilon Greedy
5529,3,2.21856675839227,Epsilon Greedy
5530,3,3.1228993304590347,Epsilon Greedy
5531,3,2.624435785468589,Epsilon Greedy
5532,3,5.128079479575675,Epsilon Greedy
5533,3,4.417821907416187,Epsilon Greedy
5534,3,3.9622563165787064,Epsilon Greedy
5535,3,4.510659206561641,Epsilon Greedy
5536,3,4.6211316929961885,Epsilon Greedy
5537,3,4.8613745715356735,Epsilon Greedy
5538,3,3.3866534534824893,Epsilon Greedy
5539,3,3.6866265168082033,Epsilon Greedy
5540,3,3.018085684090389,Epsilon Greedy
5541,3,3.7848200259849434,Epsilon Greedy
5542,3,4.840624739470207,Epsilon Greedy
5543,3,4.346768794571664,Epsilon Greedy
5544,3,3.931285686874464,Epsilon Greedy
5545,3,3.0976080766641565,Epsilon Greedy
5546,3,3.3548674896303625,Epsilon Greedy
5547,3,3.1668316606807356,Epsilon Greedy
5548,3,4.568079623123884,Epsilon Greedy
5549,3,4.665454763067283,Epsilon Greedy
5550,3,3.9697989035327277,Epsilon Greedy
5551,3,3.149321339203161,Epsilon Greedy
5552,3,4.114177327796685,Epsilon Greedy
5553,3,3.5436930694470745,Epsilon Greedy
5554,3,3.2642317805719037,Epsilon Greedy
5555,3,5.050689395307633,Epsilon Greedy
5556,3,2.6671462499607514,Epsilon Greedy
5557,3,3.861203254500424,Epsilon Greedy
5558,3,3.1303245460755296,Epsilon Greedy
5559,3,3.1792254390761365,Epsilon Greedy
5560,3,3.3994585355032663,Epsilon Greedy
5561,3,2.88872181295532,Epsilon Greedy
5562,3,3.8998680750001466,Epsilon Greedy
5563,3,2.9571655728154522,Epsilon Greedy
5564,3,3.913076295137723,Epsilon Greedy
5565,3,2.4502066003590173,Epsilon Greedy
5566,3,5.533218220938122,Epsilon Greedy
5567,3,2.5254634435798557,Epsilon Greedy
5568,3,4.940185349451633,Epsilon Greedy
5569,3,5.3587050265439675,Epsilon Greedy
5570,3,3.215327181836834,Epsilon Greedy
5571,3,5.544800879227783,Epsilon Greedy
5572,3,4.235782523809912,Epsilon Greedy
5573,3,4.455385099573646,Epsilon Greedy
5574,3,3.2635879617930987,Epsilon Greedy
5575,3,4.916576928484446,Epsilon Greedy
5576,3,3.9749020280237635,Epsilon Greedy
5577,3,3.8320248107988624,Epsilon Greedy
5578,3,3.9726597399948127,Epsilon Greedy
5579,3,3.276043160537878,Epsilon Greedy
5580,3,4.63146899221982,Epsilon Greedy
5581,3,2.8888423272246646,Epsilon Greedy
5582,3,4.517187636757376,Epsilon Greedy
5583,3,4.354896002890416,Epsilon Greedy
5584,3,4.103907925242184,Epsilon Greedy
5585,3,3.432444653526778,Epsilon Greedy
5586,3,5.418998124877309,Epsilon Greedy
5587,3,4.240244053448898,Epsilon Greedy
5588,3,2.1073975299591394,Epsilon Greedy
5589,3,4.5022320961199425,Epsilon Greedy
5590,3,3.554193172467423,Epsilon Greedy
5591,3,3.6997618770456597,Epsilon Greedy
5592,3,3.3113057720121453,Epsilon Greedy
5593,3,4.325735293425949,Epsilon Greedy
5594,3,4.571722386014795,Epsilon Greedy
5595,3,3.551011348080021,Epsilon Greedy
5596,3,5.491951905652318,Epsilon Greedy
5597,3,2.3607720418877296,Epsilon Greedy
5598,3,3.816200273448513,Epsilon Greedy
5599,3,4.391765161646518,Epsilon Greedy
5600,3,3.422181608878756,Epsilon Greedy
5601,3,5.022107010520577,Epsilon Greedy
5602,3,4.1137976763356265,Epsilon Greedy
5603,3,2.094595037418073,Epsilon Greedy
5604,3,4.6028597601253605,Epsilon Greedy
5605,3,4.3092574400954735,Epsilon Greedy
5606,3,5.199804446693496,Epsilon Greedy
5607,3,2.1268015257412864,Epsilon Greedy
5608,3,4.10430858428275,Epsilon Greedy
5609,3,4.967804896230533,Epsilon Greedy
5610,3,3.604824277987573,Epsilon Greedy
5611,3,4.237026991354007,Epsilon Greedy
5612,3,5.331998553877099,Epsilon Greedy
5613,3,5.102937211948189,Epsilon Greedy
5614,3,3.2102931864195607,Epsilon Greedy
5615,3,3.8729812168500217,Epsilon Greedy
5616,3,3.7515191956629392,Epsilon Greedy
5617,3,3.9441204160461147,Epsilon Greedy
5618,3,3.013546405549903,Epsilon Greedy
5619,3,5.27026086305362,Epsilon Greedy
5620,3,2.4548857204877086,Epsilon Greedy
5621,3,3.7887881429769856,Epsilon Greedy
5622,3,4.63622404810203,Epsilon Greedy
5623,3,4.830965050416033,Epsilon Greedy
5624,3,2.9563036626768757,Epsilon Greedy
5625,3,3.7478818058730945,Epsilon Greedy
5626,3,4.809768227284565,Epsilon Greedy
5627,3,4.979436812594614,Epsilon Greedy
5628,3,4.31263189345796,Epsilon Greedy
5629,3,2.9651025660844095,Epsilon Greedy
5630,3,3.7464196774837304,Epsilon Greedy
5631,3,3.225096835695148,Epsilon Greedy
5632,3,4.900691808290445,Epsilon Greedy
5633,3,1.6150595639600693,Epsilon Greedy
5634,3,3.957261736586491,Epsilon Greedy
5635,3,5.153029241728598,Epsilon Greedy
5636,3,3.75711457732063,Epsilon Greedy
5637,3,3.771049112181786,Epsilon Greedy
5638,3,4.839879917266988,Epsilon Greedy
5639,3,3.097506249137288,Epsilon Greedy
5640,3,3.3419496568010665,Epsilon Greedy
5641,3,3.9853630115994365,Epsilon Greedy
5642,3,4.117120844816722,Epsilon Greedy
5643,3,4.720606882867048,Epsilon Greedy
5644,3,3.5300618480244306,Epsilon Greedy
5645,3,4.307668843523777,Epsilon Greedy
5646,3,4.282065280027587,Epsilon Greedy
5647,3,3.3262966629245567,Epsilon Greedy
5648,3,4.667237468478646,Epsilon Greedy
5649,3,3.6098855341684453,Epsilon Greedy
5650,3,3.794570081311644,Epsilon Greedy
5651,3,4.499344699312923,Epsilon Greedy
5652,3,5.558574331813327,Epsilon Greedy
5653,3,3.762956716334148,Epsilon Greedy
5654,3,4.684002145768686,Epsilon Greedy
5655,3,3.2196996423291,Epsilon Greedy
5656,3,4.599551468906886,Epsilon Greedy
5657,3,2.7419343635553775,Epsilon Greedy
5658,3,3.764483369563636,Epsilon Greedy
5659,3,2.18149093399418,Epsilon Greedy
5660,3,3.4095437657554992,Epsilon Greedy
5661,3,6.427869931965586,Epsilon Greedy
5662,3,5.256519504088029,Epsilon Greedy
5663,3,3.510214305387685,Epsilon Greedy
5664,3,4.221847489069716,Epsilon Greedy
5665,3,4.264510543250051,Epsilon Greedy
5666,3,3.8240726378858887,Epsilon Greedy
5667,3,3.898550926204047,Epsilon Greedy
5668,3,5.561901993600506,Epsilon Greedy
5669,3,3.71937255917815,Epsilon Greedy
5670,3,2.2163571868147525,Epsilon Greedy
5671,3,5.54621256550289,Epsilon Greedy
5672,3,2.9156690122445417,Epsilon Greedy
5673,3,4.360418974917618,Epsilon Greedy
5674,3,3.3670892414436766,Epsilon Greedy
5675,3,3.650229500269738,Epsilon Greedy
5676,3,3.9820167546244183,Epsilon Greedy
5677,3,2.6729864641840217,Epsilon Greedy
5678,3,5.24970421501742,Epsilon Greedy
5679,3,2.641263170451725,Epsilon Greedy
5680,3,4.377285679934222,Epsilon Greedy
5681,3,4.51718882212438,Epsilon Greedy
5682,3,5.8007405968563415,Epsilon Greedy
5683,3,4.413877139404178,Epsilon Greedy
5684,3,3.368159888055395,Epsilon Greedy
5685,3,5.268414991102358,Epsilon Greedy
5686,3,3.175208142392539,Epsilon Greedy
5687,3,4.363818100488686,Epsilon Greedy
5688,3,4.705375404724276,Epsilon Greedy
5689,3,1.7809191964231554,Epsilon Greedy
5690,3,5.435860032754457,Epsilon Greedy
5691,3,4.629212215921859,Epsilon Greedy
5692,3,4.266869592300826,Epsilon Greedy
5693,3,3.4118679833957666,Epsilon Greedy
5694,3,1.057014793908135,Epsilon Greedy
5695,3,3.3944028332265868,Epsilon Greedy
5696,3,3.0075966361165145,Epsilon Greedy
5697,3,4.016527942319614,Epsilon Greedy
5698,3,3.0046507630385064,Epsilon Greedy
5699,3,4.3265128872251575,Epsilon Greedy
5700,3,4.414725687199487,Epsilon Greedy
5701,3,4.039811151776545,Epsilon Greedy
5702,3,4.6358867427672426,Epsilon Greedy
5703,3,3.0610485952487014,Epsilon Greedy
5704,3,3.8837217400005932,Epsilon Greedy
5705,3,4.474002001728454,Epsilon Greedy
5706,3,3.2016104623286727,Epsilon Greedy
5707,3,3.5808916442312486,Epsilon Greedy
5708,3,3.850453811511326,Epsilon Greedy
5709,3,4.550117737033212,Epsilon Greedy
5710,3,4.7729225709352905,Epsilon Greedy
5711,3,4.230142296895414,Epsilon Greedy
5712,3,4.832955760890512,Epsilon Greedy
5713,3,3.4673520293418933,Epsilon Greedy
5714,3,3.35823876916907,Epsilon Greedy
5715,3,3.7002154388230837,Epsilon Greedy
5716,3,5.439219084083163,Epsilon Greedy
5717,3,3.8061197986558875,Epsilon Greedy
5718,3,4.1095061565722375,Epsilon Greedy
5719,3,4.1587632635216325,Epsilon Greedy
5720,3,4.321272541036218,Epsilon Greedy
5721,3,2.352184867862086,Epsilon Greedy
5722,3,3.561164818082471,Epsilon Greedy
5723,3,3.475374488076505,Epsilon Greedy
5724,3,5.060278929842346,Epsilon Greedy
5725,3,4.191692710804985,Epsilon Greedy
5726,3,4.619786115137037,Epsilon Greedy
5727,3,5.172816841311771,Epsilon Greedy
5728,3,4.959907250064024,Epsilon Greedy
5729,3,3.5367804790391766,Epsilon Greedy
5730,3,4.636454281074356,Epsilon Greedy
5731,3,3.451534958319578,Epsilon Greedy
5732,3,4.358960081502283,Epsilon Greedy
5733,3,2.479873129928363,Epsilon Greedy
5734,3,6.258672069042707,Epsilon Greedy
5735,3,5.594940866001487,Epsilon Greedy
5736,3,4.809441621836016,Epsilon Greedy
5737,3,4.66946891735866,Epsilon Greedy
5738,3,3.4984437046267294,Epsilon Greedy
5739,3,4.840518746192998,Epsilon Greedy
5740,3,2.895729984045891,Epsilon Greedy
5741,3,4.0937820313511954,Epsilon Greedy
5742,3,4.459068785441332,Epsilon Greedy
5743,3,5.200790574340876,Epsilon Greedy
5744,3,3.1952355232192597,Epsilon Greedy
5745,3,3.644698197585436,Epsilon Greedy
5746,3,4.622967657523912,Epsilon Greedy
5747,3,3.3334395998878588,Epsilon Greedy
5748,3,3.5452007745372494,Epsilon Greedy
5749,3,6.99161754892604,Epsilon Greedy
5750,3,2.7799726437773433,Epsilon Greedy
5751,3,3.568019749492836,Epsilon Greedy
5752,3,3.8753622947997655,Epsilon Greedy
5753,3,4.843178406374301,Epsilon Greedy
5754,3,3.278886901366543,Epsilon Greedy
5755,3,3.6265724263404886,Epsilon Greedy
5756,3,3.960276633764724,Epsilon Greedy
5757,3,4.288613970835579,Epsilon Greedy
5758,3,3.6517541637079467,Epsilon Greedy
5759,3,3.603918514856434,Epsilon Greedy
5760,3,3.3279104412674023,Epsilon Greedy
5761,3,5.442560696665872,Epsilon Greedy
5762,3,4.773395230208907,Epsilon Greedy
5763,3,4.646040538434979,Epsilon Greedy
5764,3,2.600039408258244,Epsilon Greedy
5765,3,3.412504267147485,Epsilon Greedy
5766,3,5.081595044574663,Epsilon Greedy
5767,3,3.0534045421615006,Epsilon Greedy
5768,3,3.152287148585697,Epsilon Greedy
5769,3,3.1733266137725167,Epsilon Greedy
5770,3,4.483640256008193,Epsilon Greedy
5771,3,3.3572485275794675,Epsilon Greedy
5772,3,3.4442471431523267,Epsilon Greedy
5773,3,3.668535831389714,Epsilon Greedy
5774,3,3.2482148340240893,Epsilon Greedy
5775,3,3.180075042601958,Epsilon Greedy
5776,3,5.61123158771547,Epsilon Greedy
5777,3,4.690233248856631,Epsilon Greedy
5778,3,4.961469861833108,Epsilon Greedy
5779,3,3.860460032109999,Epsilon Greedy
5780,3,3.8809057717632154,Epsilon Greedy
5781,3,3.9116173380321135,Epsilon Greedy
5782,3,4.668070684279237,Epsilon Greedy
5783,3,3.839940017735848,Epsilon Greedy
5784,3,4.917547901354732,Epsilon Greedy
5785,3,3.8944465724942403,Epsilon Greedy
5786,3,3.940516714989924,Epsilon Greedy
5787,3,5.038965310538174,Epsilon Greedy
5788,3,4.1773180376862395,Epsilon Greedy
5789,3,4.290371411278255,Epsilon Greedy
5790,3,5.610780136482774,Epsilon Greedy
5791,3,4.389766858209786,Epsilon Greedy
5792,3,4.821793402845557,Epsilon Greedy
5793,3,4.707616610188893,Epsilon Greedy
5794,3,3.1819286890764693,Epsilon Greedy
5795,3,3.958084932406645,Epsilon Greedy
5796,3,3.1418743232619253,Epsilon Greedy
5797,3,3.08330830884842,Epsilon Greedy
5798,3,4.877291700874172,Epsilon Greedy
5799,3,6.084394166825094,Epsilon Greedy
5800,3,6.302112217110199,Epsilon Greedy
5801,3,3.833971755736162,Epsilon Greedy
5802,3,4.868594566443406,Epsilon Greedy
5803,3,4.209852068988745,Epsilon Greedy
5804,3,5.551782329016749,Epsilon Greedy
5805,3,4.891511301431764,Epsilon Greedy
5806,3,2.4839081998703074,Epsilon Greedy
5807,3,4.474549282172876,Epsilon Greedy
5808,3,4.813157667719441,Epsilon Greedy
5809,3,4.588189117456679,Epsilon Greedy
5810,3,2.3925443810914206,Epsilon Greedy
5811,3,4.599464937221553,Epsilon Greedy
5812,3,5.6594057194212795,Epsilon Greedy
5813,3,2.6325026724906495,Epsilon Greedy
5814,3,6.324046894165033,Epsilon Greedy
5815,3,4.39242521170725,Epsilon Greedy
5816,3,5.852322270720872,Epsilon Greedy
5817,3,4.608065397713266,Epsilon Greedy
5818,3,4.117492671609269,Epsilon Greedy
5819,3,4.060968689705671,Epsilon Greedy
5820,3,4.281387815233763,Epsilon Greedy
5821,3,3.9831256027927897,Epsilon Greedy
5822,3,3.808851123488965,Epsilon Greedy
5823,3,4.223589057947879,Epsilon Greedy
5824,3,4.190276063443364,Epsilon Greedy
5825,3,3.897467483990165,Epsilon Greedy
5826,3,3.7590747603938963,Epsilon Greedy
5827,3,1.9735739822046385,Epsilon Greedy
5828,3,4.5846817247037706,Epsilon Greedy
5829,3,3.2252810203507725,Epsilon Greedy
5830,3,4.42564235524441,Epsilon Greedy
5831,3,4.608263573802806,Epsilon Greedy
5832,3,3.3573313892948655,Epsilon Greedy
5833,3,4.611442628639138,Epsilon Greedy
5834,3,2.689120630886177,Epsilon Greedy
5835,3,4.477375480933949,Epsilon Greedy
5836,3,3.5989262825343724,Epsilon Greedy
5837,3,4.123307228226597,Epsilon Greedy
5838,3,3.7342624978811862,Epsilon Greedy
5839,3,4.463136042787609,Epsilon Greedy
5840,3,2.598040138873646,Epsilon Greedy
5841,3,2.067109519648916,Epsilon Greedy
5842,3,5.022566355953446,Epsilon Greedy
5843,3,5.039130709210343,Epsilon Greedy
5844,3,4.614475887497794,Epsilon Greedy
5845,3,3.9660433172880416,Epsilon Greedy
5846,3,4.411663076338324,Epsilon Greedy
5847,3,4.552941937077557,Epsilon Greedy
5848,3,4.004447654679353,Epsilon Greedy
5849,3,3.7691578128982375,Epsilon Greedy
5850,3,4.692567702575281,Epsilon Greedy
5851,3,4.066793427318509,Epsilon Greedy
5852,3,4.829247856242332,Epsilon Greedy
5853,3,1.4500259291210602,Epsilon Greedy
5854,3,2.8157853470551535,Epsilon Greedy
5855,3,4.216382366346562,Epsilon Greedy
5856,3,3.8621458198536858,Epsilon Greedy
5857,3,4.370761000790749,Epsilon Greedy
5858,3,3.925779788412572,Epsilon Greedy
5859,3,3.00749056202467,Epsilon Greedy
5860,3,4.843285965885806,Epsilon Greedy
5861,3,4.505546785888011,Epsilon Greedy
5862,3,5.428328625807868,Epsilon Greedy
5863,3,3.6633420265607644,Epsilon Greedy
5864,3,3.472713031853828,Epsilon Greedy
5865,3,4.610493922716678,Epsilon Greedy
5866,3,3.4824344911790073,Epsilon Greedy
5867,3,3.5419589404479344,Epsilon Greedy
5868,3,4.393745324099008,Epsilon Greedy
5869,3,2.1503030797310627,Epsilon Greedy
5870,3,5.2035056284342005,Epsilon Greedy
5871,3,6.281937290519588,Epsilon Greedy
5872,3,4.116492962454559,Epsilon Greedy
5873,3,4.902713812985643,Epsilon Greedy
5874,3,3.8486510706305928,Epsilon Greedy
5875,3,3.147148827666361,Epsilon Greedy
5876,3,3.83800558594517,Epsilon Greedy
5877,3,4.526074021990835,Epsilon Greedy
5878,3,3.8815609283984,Epsilon Greedy
5879,3,4.03652882353716,Epsilon Greedy
5880,3,2.839601840042188,Epsilon Greedy
5881,3,5.144133472742583,Epsilon Greedy
5882,3,5.319282851236994,Epsilon Greedy
5883,3,4.6173872801399325,Epsilon Greedy
5884,3,2.862743495077839,Epsilon Greedy
5885,3,2.9710683467966352,Epsilon Greedy
5886,3,4.6620968247506855,Epsilon Greedy
5887,3,2.8358026249325787,Epsilon Greedy
5888,3,4.084471597317155,Epsilon Greedy
5889,3,4.042205327651398,Epsilon Greedy
5890,3,3.229892005317468,Epsilon Greedy
5891,3,5.432407713904449,Epsilon Greedy
5892,3,3.81994561732202,Epsilon Greedy
5893,3,4.001291836974638,Epsilon Greedy
5894,3,4.5675355088040686,Epsilon Greedy
5895,3,6.864281041226782,Epsilon Greedy
5896,3,1.2833185590031047,Epsilon Greedy
5897,3,4.586166351817804,Epsilon Greedy
5898,3,3.4746159764101554,Epsilon Greedy
5899,3,2.3427017707459497,Epsilon Greedy
5900,3,3.7806556338324446,Epsilon Greedy
5901,3,4.52167839470701,Epsilon Greedy
5902,3,4.400225954655332,Epsilon Greedy
5903,3,3.46541029479464,Epsilon Greedy
5904,3,4.485350612740345,Epsilon Greedy
5905,3,5.518493040311632,Epsilon Greedy
5906,3,5.364704780277032,Epsilon Greedy
5907,3,3.8873665308381113,Epsilon Greedy
5908,3,4.744188289125992,Epsilon Greedy
5909,3,3.5691495137811104,Epsilon Greedy
5910,3,3.5606632080769596,Epsilon Greedy
5911,3,4.831748983071924,Epsilon Greedy
5912,3,3.8812437368326056,Epsilon Greedy
5913,3,3.3947096242048067,Epsilon Greedy
5914,3,3.8004246570249176,Epsilon Greedy
5915,3,3.6637224524421934,Epsilon Greedy
5916,3,5.016032547355535,Epsilon Greedy
5917,3,4.846222262796131,Epsilon Greedy
5918,3,4.3690598741577045,Epsilon Greedy
5919,3,3.248426087583988,Epsilon Greedy
5920,3,5.444352831752843,Epsilon Greedy
5921,3,3.2123312726327713,Epsilon Greedy
5922,3,6.603228155870764,Epsilon Greedy
5923,3,4.292082552501853,Epsilon Greedy
5924,3,3.9183015031360418,Epsilon Greedy
5925,3,4.735058380933777,Epsilon Greedy
5926,3,4.898056612831225,Epsilon Greedy
5927,3,3.5171557406114164,Epsilon Greedy
5928,3,4.258607705803932,Epsilon Greedy
5929,3,3.2172786759320844,Epsilon Greedy
5930,3,3.6240334465629864,Epsilon Greedy
5931,3,3.9202235713094273,Epsilon Greedy
5932,3,4.488439920468456,Epsilon Greedy
5933,3,5.863416215807982,Epsilon Greedy
5934,3,3.2285527330918122,Epsilon Greedy
5935,3,4.15775687021979,Epsilon Greedy
5936,3,4.848508937933972,Epsilon Greedy
5937,3,1.7341395728645694,Epsilon Greedy
5938,3,4.163305602374351,Epsilon Greedy
5939,3,4.978359236385096,Epsilon Greedy
5940,3,4.1502674678748726,Epsilon Greedy
5941,3,3.8500106303535873,Epsilon Greedy
5942,3,3.9972367720029616,Epsilon Greedy
5943,3,5.222113230719941,Epsilon Greedy
5944,3,2.5839452296778473,Epsilon Greedy
5945,3,1.5377452051503968,Epsilon Greedy
5946,3,4.301259360515343,Epsilon Greedy
5947,3,4.786985049844263,Epsilon Greedy
5948,3,4.284670294918209,Epsilon Greedy
5949,3,4.584032804610038,Epsilon Greedy
5950,3,4.161738957837486,Epsilon Greedy
5951,3,1.6988492142401381,Epsilon Greedy
5952,3,4.668551741204104,Epsilon Greedy
5953,3,2.273971702975179,Epsilon Greedy
5954,3,5.4384303547691175,Epsilon Greedy
5955,3,4.376073458276797,Epsilon Greedy
5956,3,3.5167948985231217,Epsilon Greedy
5957,3,5.979236259565247,Epsilon Greedy
5958,3,3.50349641381074,Epsilon Greedy
5959,3,4.424470952021192,Epsilon Greedy
5960,3,1.4937156049269755,Epsilon Greedy
5961,3,5.661957971404709,Epsilon Greedy
5962,3,3.7769947656931064,Epsilon Greedy
5963,3,3.9211802472511543,Epsilon Greedy
5964,3,3.733734867507918,Epsilon Greedy
5965,3,1.577133003000478,Epsilon Greedy
5966,3,2.9682283489242582,Epsilon Greedy
5967,3,4.1680449155026995,Epsilon Greedy
5968,3,3.9429350095562565,Epsilon Greedy
5969,3,4.02541269354003,Epsilon Greedy
5970,3,4.183863223038746,Epsilon Greedy
5971,3,3.736452052143365,Epsilon Greedy
5972,3,3.1026481576314335,Epsilon Greedy
5973,3,3.9890713615999944,Epsilon Greedy
5974,3,5.783781710002189,Epsilon Greedy
5975,3,3.6347698573529046,Epsilon Greedy
5976,3,3.9570302499119623,Epsilon Greedy
5977,3,6.054270872079183,Epsilon Greedy
5978,3,4.383134344949479,Epsilon Greedy
5979,3,2.6141373473815666,Epsilon Greedy
5980,3,4.259483513717198,Epsilon Greedy
5981,3,2.660798793343342,Epsilon Greedy
5982,3,4.311283405071253,Epsilon Greedy
5983,3,4.191782808472325,Epsilon Greedy
5984,3,4.524724638056378,Epsilon Greedy
5985,3,7.059646485528959,Epsilon Greedy
5986,3,3.9115272723330348,Epsilon Greedy
5987,3,4.172620571232263,Epsilon Greedy
5988,3,4.547535593462889,Epsilon Greedy
5989,3,5.18088695513919,Epsilon Greedy
5990,3,7.2369073707747,Epsilon Greedy
5991,3,5.5921774860177385,Epsilon Greedy
5992,3,5.461473348915099,Epsilon Greedy
5993,3,3.419211107087948,Epsilon Greedy
5994,3,2.03870249409794,Epsilon Greedy
5995,3,3.2456539453915894,Epsilon Greedy
5996,3,3.5732294476921203,Epsilon Greedy
5997,3,3.713667279026424,Epsilon Greedy
5998,3,3.4270483696669407,Epsilon Greedy
5999,3,5.080069572334763,Epsilon Greedy
6000,3,1.800892342195286,Epsilon Greedy
6001,3,4.589486703211478,Epsilon Greedy
6002,3,2.092768231565315,Epsilon Greedy
6003,3,2.230634129405898,Epsilon Greedy
6004,3,1.428393595182706,Epsilon Greedy
6005,3,3.5913811246450287,Epsilon Greedy
6006,3,5.494631915357784,Epsilon Greedy
6007,3,5.88065748390248,Epsilon Greedy
6008,3,5.675640942583108,Epsilon Greedy
6009,3,2.151672316842301,Epsilon Greedy
6010,3,4.019578394667958,Epsilon Greedy
6011,3,2.735656995929965,Epsilon Greedy
6012,3,4.6570868280228,Epsilon Greedy
6013,3,4.087340181773777,Epsilon Greedy
6014,3,5.408446783347223,Epsilon Greedy
6015,3,3.59393730819572,Epsilon Greedy
6016,3,4.511141914851608,Epsilon Greedy
6017,3,5.010145708627839,Epsilon Greedy
6018,3,4.416707616743127,Epsilon Greedy
6019,3,5.034398982137042,Epsilon Greedy
6020,3,4.779593534671095,Epsilon Greedy
6021,3,2.6002575703469364,Epsilon Greedy
6022,3,3.5841216824769915,Epsilon Greedy
6023,3,3.928941887798748,Epsilon Greedy
6024,3,5.963128288165358,Epsilon Greedy
6025,3,5.0397271061932845,Epsilon Greedy
6026,3,4.370454586564225,Epsilon Greedy
6027,3,5.251820035774208,Epsilon Greedy
6028,3,5.985949420407878,Epsilon Greedy
6029,3,5.574004603722409,Epsilon Greedy
6030,3,5.495811076004567,Epsilon Greedy
6031,3,5.82792925923573,Epsilon Greedy
6032,3,2.909945094377176,Epsilon Greedy
6033,3,3.0363796489504797,Epsilon Greedy
6034,3,4.253571347034235,Epsilon Greedy
6035,3,3.2909821661822134,Epsilon Greedy
6036,3,2.7632481159626945,Epsilon Greedy
6037,3,3.9417790290965034,Epsilon Greedy
6038,3,3.7616458988429122,Epsilon Greedy
6039,3,3.168740212290132,Epsilon Greedy
6040,3,4.466476897213481,Epsilon Greedy
6041,3,1.7879339723932604,Epsilon Greedy
6042,3,3.498476469436313,Epsilon Greedy
6043,3,4.914784264466691,Epsilon Greedy
6044,3,3.4925989074214776,Epsilon Greedy
6045,3,4.015256152795977,Epsilon Greedy
6046,3,3.6216110622780358,Epsilon Greedy
6047,3,2.2305134559846485,Epsilon Greedy
6048,3,4.5996444571121575,Epsilon Greedy
6049,3,4.750327323749747,Epsilon Greedy
6050,3,3.95060583023496,Epsilon Greedy
6051,3,2.878934243288289,Epsilon Greedy
6052,3,5.336232423048247,Epsilon Greedy
6053,3,3.657037521916567,Epsilon Greedy
6054,3,3.754128365814938,Epsilon Greedy
6055,3,3.8549298727660917,Epsilon Greedy
6056,3,4.39894278753188,Epsilon Greedy
6057,3,4.79042512227502,Epsilon Greedy
6058,3,3.1328757789551096,Epsilon Greedy
6059,3,3.7421086485910053,Epsilon Greedy
6060,3,6.993748912242908,Epsilon Greedy
6061,3,3.3476477030282066,Epsilon Greedy
6062,3,4.674310821519483,Epsilon Greedy
6063,3,2.7249423063497193,Epsilon Greedy
6064,3,4.942714876178565,Epsilon Greedy
6065,3,4.361708262657255,Epsilon Greedy
6066,3,3.8921492359170164,Epsilon Greedy
6067,3,4.501584071852366,Epsilon Greedy
6068,3,3.037596005932029,Epsilon Greedy
6069,3,4.959998575643072,Epsilon Greedy
6070,3,2.661626778504009,Epsilon Greedy
6071,3,5.174762880362759,Epsilon Greedy
6072,3,5.016634028801066,Epsilon Greedy
6073,3,3.7495086224833494,Epsilon Greedy
6074,3,5.441933838435631,Epsilon Greedy
6075,3,3.095673601136109,Epsilon Greedy
6076,3,5.170986291833259,Epsilon Greedy
6077,3,3.8814812938623113,Epsilon Greedy
6078,3,3.062977338125928,Epsilon Greedy
6079,3,4.756345366852159,Epsilon Greedy
6080,3,5.685462382789914,Epsilon Greedy
6081,3,3.1584504011595063,Epsilon Greedy
6082,3,4.039391847495241,Epsilon Greedy
6083,3,2.8949067215333892,Epsilon Greedy
6084,3,3.0621674957539993,Epsilon Greedy
6085,3,5.89665349886201,Epsilon Greedy
6086,3,3.1587561174901024,Epsilon Greedy
6087,3,2.9901447937446193,Epsilon Greedy
6088,3,3.859530343637295,Epsilon Greedy
6089,3,4.331016256970006,Epsilon Greedy
6090,3,5.132650495816649,Epsilon Greedy
6091,3,3.9600233420924047,Epsilon Greedy
6092,3,3.8763635550071363,Epsilon Greedy
6093,3,3.5108222115631085,Epsilon Greedy
6094,3,4.6925092588839865,Epsilon Greedy
6095,3,3.2204134106162305,Epsilon Greedy
6096,3,4.757702120312514,Epsilon Greedy
6097,3,5.045615824984811,Epsilon Greedy
6098,3,4.547964021691631,Epsilon Greedy
6099,3,4.317260709215451,Epsilon Greedy
6100,3,4.450396513846857,Epsilon Greedy
6101,3,3.6942719971799973,Epsilon Greedy
6102,3,2.364496691243038,Epsilon Greedy
6103,3,3.087439161963704,Epsilon Greedy
6104,3,3.6304461479046766,Epsilon Greedy
6105,3,3.5301887170370074,Epsilon Greedy
6106,3,1.707460571949933,Epsilon Greedy
6107,3,3.361674033035082,Epsilon Greedy
